COUNTY	AWAITING_TESTING	NEGATIVE	POSITIVE	PERCENT_POSITIVE	TOTAL_TESTED	FILE_NAME	INCONCLUSIVE	DATE	NEW_NEGATIVES	NEW_CASES	DAY_OF_WEEK
Glades	0.0	49	6.0	11.0	55.0	html version of FL COVID Rep 04-26-2020	0.0	2020-04-26	4.0	1.0	6
Glades	0.0	54	6.0	10.0	60.0	html version of FL COVID Rep 04-27-2020	0.0	2020-04-27	5.0	0.0	0
Glades	0.0	55	5.0	8.0	60.0	html version of FL COVID Rep 04-28-2020	0.0	2020-04-28	1.0	-1.0	1
Glades	0.0	55	6.0	10.0	61.0	html version of FL COVID Rep 04-29-2020	0.0	2020-04-29	0.0	1.0	2
Glades	0.0	57	6.0	10.0	63.0	html version of FL COVID Rep 04-30-2020	0.0	2020-04-30	2.0	0.0	3
Glades	0.0	61	6.0	9.0	67.0	html version of FL COVID Rep 05-01-2020	0.0	2020-05-01	4.0	0.0	4
Glades	0.0	62	6.0	9.0	68.0	html version of FL COVID Rep 05-02-2020	0.0	2020-05-02	1.0	0.0	5
Glades	0.0	63	6.0	9.0	69.0	html version of FL COVID Rep 05-03-2020	0.0	2020-05-03	1.0	0.0	6
Glades	0.0	70	6.0	8.0	76.0	html version of FL COVID Rep 05-04-2020	0.0	2020-05-04	7.0	0.0	0
Glades	0.0	76	6.0	7.0	82.0	html version of FL COVID Rep 05-05-2020	0.0	2020-05-05	6.0	0.0	1
Glades	0.0	77	6.0	7.0	83.0	html version of FL COVID Rep 05-06-2020	0.0	2020-05-06	1.0	0.0	2
Glades	0.0	77	6.0	7.0	83.0	html version of FL COVID Rep 05-07-2020	0.0	2020-05-07	0.0	0.0	3
Glades	0.0	79	6.0	7.0	85.0	html version of FL COVID Rep 05-08-2020	0.0	2020-05-08	2.0	0.0	4
Glades	0.0	79	7.0	8.0	86.0	html version of FL COVID Rep 05-09-2020	0.0	2020-05-09	0.0	1.0	5
Glades	0.0	80	7.0	8.0	87.0	html version of FL COVID Rep 05-10-2020	0.0	2020-05-10	1.0	0.0	6
Glades	0.0	86	7.0	8.0	93.0	html version of FL COVID Rep 05-11-2020	0.0	2020-05-11	6.0	0.0	0
Glades	0.0	87	8.0	8.0	95.0	html version of FL COVID Rep 05-12-2020	0.0	2020-05-12	1.0	1.0	1
Glades	0.0	88	8.0	8.0	96.0	html version of FL COVID Rep 05-13-2020	0.0	2020-05-13	1.0	0.0	2
Glades	0.0	90	9.0	9.0	99.0	html version of FL COVID Rep 05-14-2020	0.0	2020-05-14	2.0	1.0	3
Glades	0.0	90	10.0	10.0	100.0	html version of FL COVID Rep 05-15-2020	0.0	2020-05-15	0.0	1.0	4
Glades	0.0	92	9.0	9.0	101.0	html version of FL COVID Rep 05-16-2020	0.0	2020-05-16	2.0	-1.0	5
Glades	0.0	94	9.0	9.0	103.0	html version of FL COVID Rep 05-17-2020	0.0	2020-05-17	2.0	0.0	6
Glades	0.0	97	10.0	9.0	107.0	html version of FL COVID Rep 05-18-2020	0.0	2020-05-18	3.0	1.0	0
Glades	0.0	104	13.0	11.0	117.0	html version of FL COVID Rep 05-19-2020	0.0	2020-05-19	7.0	3.0	1
Glades	0.0	112	16.0	13.0	128.0	html version of FL COVID Rep 05-20-2020	0.0	2020-05-20	8.0	3.0	2
Glades	0.0	120	19.0	14.0	139.0	html version of FL COVID Rep 05-21-2020	0.0	2020-05-21	8.0	3.0	3
Glades	0.0	131	19.0	13.0	150.0	html version of FL COVID Rep 05-22-2020	0.0	2020-05-22	11.0	0.0	4
Glades	0.0	132	20.0	13.0	152.0	html version of FL COVID Rep 05-23-2020	0.0	2020-05-23	1.0	1.0	5
Glades	0.0	134	20.0	13.0	154.0	html version of FL COVID Rep 05-24-2020	0.0	2020-05-24	2.0	0.0	6
Glades	0.0	143	20.0	12.0	163.0	html version of FL COVID Rep 05-25-2020	0.0	2020-05-25	9.0	0.0	0
Glades	0.0	146	24.0	14.0	170.0	html version of FL COVID Rep 05-26-2020	0.0	2020-05-26	3.0	4.0	1
Glades	0.0	148	24.0	14.0	172.0	html version of FL COVID Rep 05-27-2020	0.0	2020-05-27	2.0	0.0	2
Glades	0.0	152	24.0	14.0	176.0	html version of FL COVID Rep 05-28-2020	0.0	2020-05-28	4.0	0.0	3
Glades	0.0	226	27.0	11.0	253.0	html version of FL COVID Rep 05-29-2020	0.0	2020-05-29	74.0	3.0	4
Glades	0.0	231	29.0	11.0	260.0	html version of FL COVID Rep 05-30-2020	0.0	2020-05-30	5.0	2.0	5
Glades	0.0	239	30.0	11.0	269.0	html version of FL COVID Rep 05-31-2020	0.0	2020-05-31	8.0	1.0	6
Glades	0.0	244	32.0	12.0	276.0	html version of FL COVID Rep 06-1-2020	0.0	2020-06-01	5.0	2.0	0
Glades	0.0	246	61.0	20.0	307.0	html version of FL COVID Rep 06-2-2020	0.0	2020-06-02	2.0	29.0	1
Glades	0.0	253	64.0	20.0	317.0	html version of FL COVID Rep 06-03-2020	0.0	2020-06-03	7.0	3.0	2
Glades	0.0	258	70.0	21.0	328.0	html version of FL COVID Rep 06-04-2020	0.0	2020-06-04	5.0	6.0	3
Glades	0.0	276	81.0	23.0	357.0	html version of FL COVID Rep 06-05-2020	0.0	2020-06-05	18.0	11.0	4
Glades	0.0	280	83.0	23.0	363.0	html version of FL COVID Rep 06-06-2020	0.0	2020-06-06	4.0	2.0	5
Glades	0.0	283	84.0	23.0	367.0	html version of FL COVID Rep 06-07-2020	0.0	2020-06-07	3.0	1.0	6
Glades	0.0	285	85.0	23.0	370.0	html version of FL COVID Rep 06-08-2020	0.0	2020-06-08	2.0	1.0	0
Glades	0.0	292	86.0	23.0	378.0	html version of FL COVID Rep 06-09-2020	0.0	2020-06-09	7.0	1.0	1
Glades	1.0	306	104.0	25.0	411.0	html version of FL COVID Rep 06-10-2020	0.0	2020-06-10	14.0	18.0	2
Glades	1.0	316	107.0	25.0	424.0	html version of FL COVID Rep 06-11-2020	0.0	2020-06-11	10.0	3.0	3
Glades	1.0	345	109.0	24.0	455.0	html version of FL COVID Rep 06-12-2020	0.0	2020-06-12	29.0	2.0	4
Glades	0.0	354	110.0	24.0	464.0	html version of FL COVID Rep 06-13-2020	0.0	2020-06-13	9.0	1.0	5
Glades	0.0	389	114.0	23.0	503.0	html version of FL COVID Rep 06-14-2020	0.0	2020-06-14	35.0	4.0	6
Glades	0.0	392	116.0	23.0	508.0	html version of FL COVID Rep 06-15-2020	0.0	2020-06-15	3.0	2.0	0
Glades	1.0	396	118.0	23.0	515.0	html version of FL COVID Rep 06-16-2020	0.0	2020-06-16	4.0	2.0	1
Glades	0.0	401	119.0	23.0	520.0	html version of FL COVID Rep 06-17-2020	0.0	2020-06-17	5.0	1.0	2
Glades	0.0	408	121.0	23.0	529.0	html version of FL COVID Rep 06-18-2020	0.0	2020-06-18	7.0	2.0	3
Glades	0.0	412	121.0	23.0	533.0	html version of FL COVID Rep 06-19-2020	0.0	2020-06-19	4.0	0.0	4
Glades	0.0	422	121.0	22.0	543.0	html version of FL COVID Rep 06-20-2020	0.0	2020-06-20	10.0	0.0	5
Glades	0.0	426	142.0	25.0	568.0	html version of FL COVID Rep 06-21-2020	0.0	2020-06-21	4.0	21.0	6
Glades	0.0	434	142.0	25.0	576.0	html version of FL COVID Rep 06-22-2020	0.0	2020-06-22	8.0	0.0	0
Glades	0.0	436	142.0	25.0	578.0	html version of FL COVID Rep 06-23-2020	0.0	2020-06-23	2.0	0.0	1
Glades	0.0	437	143.0	25.0	580.0	html version of FL COVID Rep 06-24-2020	0.0	2020-06-24	1.0	1.0	2
Glades	0.0	441	151.0	26.0	592.0	html version of FL COVID Rep 06-25-2020	0.0	2020-06-25	4.0	8.0	3
Glades	0.0	449	154.0	26.0	603.0	html version of FL COVID Rep 06-26-2020	0.0	2020-06-26	8.0	3.0	4
Glades	0.0	454	158.0	26.0	612.0	html version of FL COVID Rep 06-27-2020	0.0	2020-06-27	5.0	4.0	5
Glades	0.0	468	161.0	26.0	629.0	html version of FL COVID Rep 06-28-2020	0.0	2020-06-28	14.0	3.0	6
Glades	0.0	472	167.0	26.0	639.0	html version of FL COVID Rep 06-29-2020	0.0	2020-06-29	4.0	6.0	0
Glades	0.0	474	175.0	27.0	649.0	html version of FL COVID Rep 06-30-2020	0.0	2020-06-30	2.0	8.0	1
Glades	0.0	476	164.0	26.0	640.0	html version of FL COVID Rep 07-01-2020	0.0	2020-07-01	2.0	-11.0	2
Glades	0.0	493	167.0	25.0	660.0	html version of FL COVID Rep 07-02-2020	0.0	2020-07-02	17.0	3.0	3
Glades	0.0	498	172.0	26.0	670.0	html version of FL COVID Rep 07-03-2020	0.0	2020-07-03	5.0	5.0	4
Glades	0.0	505	174.0	26.0	680.0	html version of FL COVID Rep 07-04-2020	1.0	2020-07-04	7.0	2.0	5
Glades	0.0	523	179.0	25.0	703.0	html version of FL COVID Rep 07-05-2020	1.0	2020-07-05	18.0	5.0	6
Glades	0.0	528	188.0	26.0	717.0	html version of FL COVID Rep 07-06-2020	1.0	2020-07-06	5.0	9.0	0
Glades	0.0	539	188.0	26.0	728.0	html version of FL COVID Rep 07-07-2020	1.0	2020-07-07	11.0	0.0	1
Glades	0.0	551	189.0	26.0	741.0	html version of FL COVID Rep 07-08-2020	1.0	2020-07-08	12.0	1.0	2
Glades	0.0	553	189.0	25.0	743.0	html version of FL COVID Rep 07-09-2020	1.0	2020-07-09	2.0	0.0	3
Glades	0.0	555	196.0	26.0	752.0	html version of FL COVID Rep 07-10-2020	1.0	2020-07-10	2.0	7.0	4
Glades	0.0	558	200.0	26.0	759.0	html version of FL COVID Rep 07-11-2020	1.0	2020-07-11	3.0	4.0	5
Glades	0.0	561	203.0	27.0	765.0	html version of FL COVID Rep 07-12-2020	1.0	2020-07-12	3.0	3.0	6
Gulf	0.0	1	0.0	0.0	1.0	html version of FL COVID Rep 03-16-2020	0.0	2020-03-16			0
Gulf	0.0	1	0.0	0.0	1.0	html version of FL COVID Rep 03-18-2020	0.0	2020-03-18	0.0	0.0	2
Gulf	0.0	1	0.0	0.0	1.0	html version of FL COVID Rep 03-19-2020	0.0	2020-03-19	0.0	0.0	3
Gulf	8.0	1	0.0	1.0	9.0	html version of FL COVID Rep 03-20-2020	0.0	2020-03-20	0.0	0.0	4
Gulf	6.0	3	0.0	0.0	9.0	html version of FL COVID Rep 03-21-2020(PM)	0.0	2020-03-21	2.0	0.0	5
Gulf	6.0	3	0.0	0.0	9.0	html version of FL COVID Rep 03-22-2020	0.0	2020-03-22	0.0	0.0	6
Gulf	0.0	9	0.0	0.0	9.0	html version of FL COVID Rep 03-22-2020(PM)	0.0	2020-03-22	6.0	0.0	6
Gulf	2.0	10	0.0	0.0	12.0	html version of FL COVID Rep 03-23-2020	0.0	2020-03-23	1.0	0.0	0
Gulf	6.0	10	0.0	0.0	16.0	html version of FL COVID Rep 03-23-2020(PM)	0.0	2020-03-23	0.0	0.0	0
Gulf	6.0	12	0.0	0.0	18.0	html version of FL COVID Rep 03-24-2020	0.0	2020-03-24	2.0	0.0	1
Gulf	6.0	12	0.0	0.0	18.0	html version of FL COVID Rep 03-24-2020(PM)	0.0	2020-03-24	0.0	0.0	1
Gulf	6.0	14	0.0	0.0	20.0	html version of FL COVID Rep 03-25-2020	0.0	2020-03-25	2.0	0.0	2
Gulf	7.0	18	0.0	0.0	25.0	html version of FL COVID Rep 03-25-2020(PM)	0.0	2020-03-25	4.0	0.0	2
Gulf	5.0	21	0.0	0.0	26.0	html version of FL COVID Rep 03-26-2020	0.0	2020-03-26	3.0	0.0	3
Gulf	5.0	22	0.0	0.0	27.0	html version of FL COVID Rep 03-26-2020(PM)	0.0	2020-03-26	1.0	0.0	3
Gulf	5.0	24	0.0	0.0	29.0	html version of FL COVID Rep 03-27-2020	0.0	2020-03-27	2.0	0.0	4
Gulf	1.0	28	0.0	0.0	29.0	html version of FL COVID Rep 03-27-2020(PM)	0.0	2020-03-27	4.0	0.0	4
Gulf	0.0	32	0.0	0.0	32.0	html version of FL COVID Rep 03-28-2020	0.0	2020-03-28	4.0	0.0	5
Gulf	0.0	32	0.0	0.0	32.0	html version of FL COVID Rep 03-28-2020(PM)	0.0	2020-03-28	0.0	0.0	5
Gulf	0.0	32	0.0	0.0	32.0	html version of FL COVID Rep 03-29-2020	0.0	2020-03-29	0.0	0.0	6
Gulf	0.0	32	0.0	0.0	32.0	html version of FL COVID Rep 03-29-2020(PM)	0.0	2020-03-29	0.0	0.0	6
Gulf	0.0	38	0.0	0.0	38.0	html version of FL COVID Rep 03-30-2020	0.0	2020-03-30	6.0	0.0	0
Gulf	0.0	38	0.0	0.0	38.0	html version of FL COVID Rep 03-30-2020(PM)	0.0	2020-03-30	0.0	0.0	0
Gulf	0.0	39	0.0	0.0	39.0	html version of FL COVID Rep 03-31-2020	0.0	2020-03-31	1.0	0.0	1
Gulf	0.0	40	0.0	0.0	40.0	html version of FL COVID Rep 03-31-2020(PM)	0.0	2020-03-31	1.0	0.0	1
Gulf	0.0	40	1.0	2.0	41.0	html version of FL COVID Rep 04-01-2020	0.0	2020-04-01	0.0	1.0	2
Gulf	0.0	41	1.0	2.0	42.0	html version of FL COVID Rep 04-02-2020	0.0	2020-04-02	1.0	0.0	3
Gulf	0.0	45	1.0	2.0	46.0	html version of FL COVID Rep 04-02-2020(PM)	0.0	2020-04-02	4.0	0.0	3
Gulf	0.0	45	1.0	2.0	46.0	html version of FL COVID Rep 04-03-2020	0.0	2020-04-03	0.0	0.0	4
Gulf	0.0	48	1.0	2.0	49.0	html version of FL COVID Rep 04-03-2020(PM)	0.0	2020-04-03	3.0	0.0	4
Gulf	0.0	51	1.0	2.0	52.0	html version of FL COVID Rep 04-04-2020	0.0	2020-04-04	3.0	0.0	5
Gulf	0.0	50	1.0	2.0	51.0	html version of FL COVID Rep 04-04-2020(PM)	0.0	2020-04-04	-1.0	0.0	5
Gulf	0.0	51	1.0	2.0	52.0	html version of FL COVID Rep 04-05-2020	0.0	2020-04-05	1.0	0.0	6
Gulf	0.0	51	1.0	2.0	52.0	html version of FL COVID Rep 04-05-2020(PM)	0.0	2020-04-05	0.0	0.0	6
Gulf	0.0	51	1.0	2.0	52.0	html version of FL COVID Rep 04-06-2020	0.0	2020-04-06	0.0	0.0	0
Gulf	0.0	52	1.0	2.0	53.0	html version of FL COVID Rep 04-06-2020(PM)	0.0	2020-04-06	1.0	0.0	0
Gulf	0.0	59	1.0	2.0	60.0	html version of FL COVID Rep 04-07-2020	0.0	2020-04-07	7.0	0.0	1
Gulf	0.0	59	1.0	2.0	60.0	html version of FL COVID Rep 04-07-2020(PM)	0.0	2020-04-07	0.0	0.0	1
Gulf	0.0	60	1.0	2.0	61.0	html version of FL COVID Rep 04-08-2020	0.0	2020-04-08	1.0	0.0	2
Gulf	0.0	60	1.0	2.0	61.0	html version of FL COVID Rep 04-08-2020(PM)	0.0	2020-04-08	0.0	0.0	2
Gulf	0.0	61	1.0	2.0	62.0	html version of FL COVID Rep 04-09-2020	0.0	2020-04-09	1.0	0.0	3
Gulf	0.0	61	1.0	2.0	62.0	html version of FL COVID Rep 04-09-2020(PM)	0.0	2020-04-09	0.0	0.0	3
Gulf	0.0	81	1.0	1.0	82.0	html version of FL COVID Rep 04-10-2020	0.0	2020-04-10	20.0	0.0	4
Gulf	0.0	81	1.0	1.0	82.0	html version of FL COVID Rep 04-10-2020(PM)	0.0	2020-04-10	0.0	0.0	4
Gulf	0.0	83	1.0	1.0	84.0	html version of FL COVID Rep 04-11-2020	0.0	2020-04-11	2.0	0.0	5
Gulf	0.0	85	1.0	1.0	86.0	html version of FL COVID Rep 04-11-2020(PM)	0.0	2020-04-11	2.0	0.0	5
Gulf	0.0	85	1.0	1.0	86.0	html version of FL COVID Rep 04-12-2020	0.0	2020-04-12	0.0	0.0	6
Gulf	0.0	87	1.0	1.0	88.0	html version of FL COVID Rep 04-12-2020(PM)	0.0	2020-04-12	2.0	0.0	6
Gulf	0.0	90	1.0	1.0	91.0	html version of FL COVID Rep 04-13-2020	0.0	2020-04-13	3.0	0.0	0
Gulf	0.0	91	1.0	1.0	92.0	html version of FL COVID Rep 04-13-2020(PM)	0.0	2020-04-13	1.0	0.0	0
Gulf	0.0	95	1.0	1.0	96.0	html version of FL COVID Rep 04-14-2020	0.0	2020-04-14	4.0	0.0	1
Gulf	0.0	95	1.0	1.0	96.0	html version of FL COVID Rep 04-14-2020(PM)	0.0	2020-04-14	0.0	0.0	1
Gulf	0.0	96	1.0	1.0	97.0	html version of FL COVID Rep 04-15-2020	0.0	2020-04-15	1.0	0.0	2
Gulf	0.0	96	1.0	1.0	97.0	html version of FL COVID Rep 04-15-2020(PM)	0.0	2020-04-15	0.0	0.0	2
Gulf	0.0	98	1.0	1.0	99.0	html version of FL COVID Rep 04-16-2020	0.0	2020-04-16	2.0	0.0	3
Gulf	0.0	100	1.0	1.0	101.0	html version of FL COVID Rep 04-16-2020(PM)	0.0	2020-04-16	2.0	0.0	3
Gulf	0.0	101	1.0	1.0	102.0	html version of FL COVID Rep 04-17-2020	0.0	2020-04-17	1.0	0.0	4
Gulf	0.0	101	1.0	1.0	102.0	html version of FL COVID Rep 04-17-2020(PM)	0.0	2020-04-17	0.0	0.0	4
Gulf	0.0	103	1.0	1.0	104.0	html version of FL COVID Rep 04-18-2020	0.0	2020-04-18	2.0	0.0	5
Gulf	0.0	104	1.0	1.0	105.0	html version of FL COVID Rep 04-18-2020(PM)	0.0	2020-04-18	1.0	0.0	5
Gulf	0.0	108	1.0	1.0	109.0	html version of FL COVID Rep 04-19-2020	0.0	2020-04-19	4.0	0.0	6
Gulf	0.0	108	1.0	1.0	109.0	html version of FL COVID Rep 04-19-2020(PM)	0.0	2020-04-19	0.0	0.0	6
Gulf	0.0	108	1.0	1.0	109.0	html version of FL COVID Rep 04-20-2020	0.0	2020-04-20	0.0	0.0	0
Gulf	0.0	110	1.0	1.0	111.0	html version of FL COVID Rep 04-20-2020(PM)	0.0	2020-04-20	2.0	0.0	0
Gulf	0.0	111	1.0	1.0	112.0	html version of FL COVID Rep 04-21-2020	0.0	2020-04-21	1.0	0.0	1
Gulf	0.0	111	1.0	1.0	112.0	html version of FL COVID Rep 04-21-2020(PM)	0.0	2020-04-21	0.0	0.0	1
Gulf	0.0	111	1.0	1.0	112.0	html version of FL COVID Rep 04-22-2020	0.0	2020-04-22	0.0	0.0	2
Gulf	0.0	111	1.0	1.0	112.0	html version of FL COVID Rep 04-22-2020(PM)	0.0	2020-04-22	0.0	0.0	2
Gulf	0.0	114	1.0	1.0	115.0	html version of FL COVID Rep 04-23-2020	0.0	2020-04-23	3.0	0.0	3
Gulf	0.0	114	1.0	1.0	115.0	html version of FL COVID Rep 04-23-2020(PM)	0.0	2020-04-23	0.0	0.0	3
Gulf	0.0	115	1.0	1.0	116.0	html version of FL COVID Rep 04-24-2020	0.0	2020-04-24	1.0	0.0	4
Gulf	0.0	115	1.0	1.0	116.0	html version of FL COVID Rep 04-24-2020(PM)	0.0	2020-04-24	0.0	0.0	4
Gulf	0.0	120	1.0	1.0	121.0	html version of FL COVID Rep 04-25-2020	0.0	2020-04-25	5.0	0.0	5
Gulf	0.0	122	1.0	1.0	123.0	html version of FL COVID Rep 04-26-2020	0.0	2020-04-26	2.0	0.0	6
Gulf	0.0	122	1.0	1.0	123.0	html version of FL COVID Rep 04-27-2020	0.0	2020-04-27	0.0	0.0	0
Gulf	0.0	128	1.0	1.0	129.0	html version of FL COVID Rep 04-28-2020	0.0	2020-04-28	6.0	0.0	1
Gulf	0.0	129	1.0	1.0	130.0	html version of FL COVID Rep 04-29-2020	0.0	2020-04-29	1.0	0.0	2
Gulf	0.0	130	1.0	1.0	131.0	html version of FL COVID Rep 04-30-2020	0.0	2020-04-30	1.0	0.0	3
Gulf	0.0	138	1.0	1.0	139.0	html version of FL COVID Rep 05-01-2020	0.0	2020-05-01	8.0	0.0	4
Gulf	0.0	147	1.0	1.0	148.0	html version of FL COVID Rep 05-02-2020	0.0	2020-05-02	9.0	0.0	5
Gulf	0.0	153	1.0	1.0	154.0	html version of FL COVID Rep 05-03-2020	0.0	2020-05-03	6.0	0.0	6
Gulf	0.0	155	1.0	1.0	156.0	html version of FL COVID Rep 05-04-2020	0.0	2020-05-04	2.0	0.0	0
Gulf	0.0	155	1.0	1.0	156.0	html version of FL COVID Rep 05-05-2020	0.0	2020-05-05	0.0	0.0	1
Gulf	0.0	155	1.0	1.0	156.0	html version of FL COVID Rep 05-06-2020	0.0	2020-05-06	0.0	0.0	2
Gulf	0.0	155	1.0	1.0	156.0	html version of FL COVID Rep 05-07-2020	0.0	2020-05-07	0.0	0.0	3
Gulf	0.0	160	1.0	1.0	161.0	html version of FL COVID Rep 05-08-2020	0.0	2020-05-08	5.0	0.0	4
Gulf	0.0	167	1.0	1.0	168.0	html version of FL COVID Rep 05-09-2020	0.0	2020-05-09	7.0	0.0	5
Gulf	0.0	168	1.0	1.0	169.0	html version of FL COVID Rep 05-10-2020	0.0	2020-05-10	1.0	0.0	6
Gulf	0.0	177	1.0	1.0	178.0	html version of FL COVID Rep 05-11-2020	0.0	2020-05-11	9.0	0.0	0
Gulf	0.0	280	1.0	0.0	281.0	html version of FL COVID Rep 05-12-2020	0.0	2020-05-12	103.0	0.0	1
Gulf	0.0	281	1.0	0.0	282.0	html version of FL COVID Rep 05-13-2020	0.0	2020-05-13	1.0	0.0	2
Gulf	0.0	286	1.0	0.0	287.0	html version of FL COVID Rep 05-14-2020	0.0	2020-05-14	5.0	0.0	3
Gulf	0.0	306	1.0	0.0	307.0	html version of FL COVID Rep 05-15-2020	0.0	2020-05-15	20.0	0.0	4
Gulf	0.0	312	1.0	0.0	313.0	html version of FL COVID Rep 05-16-2020	0.0	2020-05-16	6.0	0.0	5
Gulf	0.0	326	1.0	0.0	327.0	html version of FL COVID Rep 05-17-2020	0.0	2020-05-17	14.0	0.0	6
Gulf	0.0	336	1.0	0.0	337.0	html version of FL COVID Rep 05-18-2020	0.0	2020-05-18	10.0	0.0	0
Gulf	0.0	351	1.0	0.0	352.0	html version of FL COVID Rep 05-19-2020	0.0	2020-05-19	15.0	0.0	1
Gulf	0.0	486	1.0	0.0	487.0	html version of FL COVID Rep 05-20-2020	0.0	2020-05-20	135.0	0.0	2
Gulf	0.0	497	1.0	0.0	498.0	html version of FL COVID Rep 05-21-2020	0.0	2020-05-21	11.0	0.0	3
Gulf	0.0	507	1.0	0.0	508.0	html version of FL COVID Rep 05-22-2020	0.0	2020-05-22	10.0	0.0	4
Gulf	0.0	546	1.0	0.0	547.0	html version of FL COVID Rep 05-23-2020	0.0	2020-05-23	39.0	0.0	5
Gulf	0.0	575	1.0	0.0	576.0	html version of FL COVID Rep 05-24-2020	0.0	2020-05-24	29.0	0.0	6
Gulf	0.0	679	1.0	0.0	680.0	html version of FL COVID Rep 05-25-2020	0.0	2020-05-25	104.0	0.0	0
Gulf	0.0	689	1.0	0.0	690.0	html version of FL COVID Rep 05-26-2020	0.0	2020-05-26	10.0	0.0	1
Gulf	0.0	718	1.0	0.0	719.0	html version of FL COVID Rep 05-27-2020	0.0	2020-05-27	29.0	0.0	2
Gulf	0.0	729	1.0	0.0	730.0	html version of FL COVID Rep 05-28-2020	0.0	2020-05-28	11.0	0.0	3
Gulf	0.0	740	1.0	0.0	741.0	html version of FL COVID Rep 05-29-2020	0.0	2020-05-29	11.0	0.0	4
Gulf	0.0	742	1.0	0.0	743.0	html version of FL COVID Rep 05-30-2020	0.0	2020-05-30	2.0	0.0	5
Gulf	0.0	811	1.0	0.0	812.0	html version of FL COVID Rep 05-31-2020	0.0	2020-05-31	69.0	0.0	6
Gulf	0.0	861	1.0	0.0	862.0	html version of FL COVID Rep 06-1-2020	0.0	2020-06-01	50.0	0.0	0
Gulf	0.0	867	2.0	0.0	869.0	html version of FL COVID Rep 06-2-2020	0.0	2020-06-02	6.0	1.0	1
Gulf	0.0	870	2.0	0.0	872.0	html version of FL COVID Rep 06-03-2020	0.0	2020-06-03	3.0	0.0	2
Gulf	0.0	887	3.0	0.0	890.0	html version of FL COVID Rep 06-04-2020	0.0	2020-06-04	17.0	1.0	3
Gulf	0.0	892	3.0	0.0	895.0	html version of FL COVID Rep 06-05-2020	0.0	2020-06-05	5.0	0.0	4
Gulf	1.0	899	3.0	0.0	903.0	html version of FL COVID Rep 06-06-2020	0.0	2020-06-06	7.0	0.0	5
Gulf	1.0	915	6.0	1.0	922.0	html version of FL COVID Rep 06-07-2020	0.0	2020-06-07	16.0	3.0	6
Gulf	1.0	968	7.0	1.0	976.0	html version of FL COVID Rep 06-08-2020	0.0	2020-06-08	53.0	1.0	0
Gulf	0.0	983	7.0	1.0	990.0	html version of FL COVID Rep 06-09-2020	0.0	2020-06-09	15.0	0.0	1
Gulf	0.0	992	8.0	1.0	1000.0	html version of FL COVID Rep 06-10-2020	0.0	2020-06-10	9.0	1.0	2
Gulf	0.0	998	8.0	1.0	1006.0	html version of FL COVID Rep 06-11-2020	0.0	2020-06-11	6.0	0.0	3
Gulf	1.0	1008	8.0	1.0	1017.0	html version of FL COVID Rep 06-12-2020	0.0	2020-06-12	10.0	0.0	4
Gulf	1.0	1018	8.0	1.0	1027.0	html version of FL COVID Rep 06-13-2020	0.0	2020-06-13	10.0	0.0	5
Gulf	1.0	1032	8.0	1.0	1041.0	html version of FL COVID Rep 06-14-2020	0.0	2020-06-14	14.0	0.0	6
Gulf	0.0	1195	9.0	1.0	1204.0	html version of FL COVID Rep 06-15-2020	0.0	2020-06-15	163.0	1.0	0
Gulf	0.0	1222	11.0	1.0	1233.0	html version of FL COVID Rep 06-16-2020	0.0	2020-06-16	27.0	2.0	1
Gulf	0.0	1241	11.0	1.0	1252.0	html version of FL COVID Rep 06-17-2020	0.0	2020-06-17	19.0	0.0	2
Gulf	0.0	1250	11.0	1.0	1261.0	html version of FL COVID Rep 06-18-2020	0.0	2020-06-18	9.0	0.0	3
Gulf	0.0	1257	11.0	1.0	1268.0	html version of FL COVID Rep 06-19-2020	0.0	2020-06-19	7.0	0.0	4
Gulf	0.0	1261	11.0	1.0	1272.0	html version of FL COVID Rep 06-20-2020	0.0	2020-06-20	4.0	0.0	5
Gulf	0.0	1273	11.0	1.0	1284.0	html version of FL COVID Rep 06-21-2020	0.0	2020-06-21	12.0	0.0	6
Gulf	0.0	1275	11.0	1.0	1286.0	html version of FL COVID Rep 06-22-2020	0.0	2020-06-22	2.0	0.0	0
Gulf	0.0	1337	13.0	1.0	1350.0	html version of FL COVID Rep 06-23-2020	0.0	2020-06-23	62.0	2.0	1
Gulf	3.0	1342	14.0	1.0	1359.0	html version of FL COVID Rep 06-24-2020	0.0	2020-06-24	5.0	1.0	2
Gulf	3.0	1368	16.0	1.0	1387.0	html version of FL COVID Rep 06-25-2020	0.0	2020-06-25	26.0	2.0	3
Gulf	3.0	1379	17.0	1.0	1399.0	html version of FL COVID Rep 06-26-2020	0.0	2020-06-26	11.0	1.0	4
Gulf	0.0	1389	22.0	2.0	1411.0	html version of FL COVID Rep 06-27-2020	0.0	2020-06-27	10.0	5.0	5
Gulf	0.0	1397	22.0	2.0	1419.0	html version of FL COVID Rep 06-28-2020	0.0	2020-06-28	8.0	0.0	6
Gulf	0.0	1419	22.0	2.0	1441.0	html version of FL COVID Rep 06-29-2020	0.0	2020-06-29	22.0	0.0	0
Gulf	0.0	1498	23.0	2.0	1521.0	html version of FL COVID Rep 06-30-2020	0.0	2020-06-30	79.0	1.0	1
Gulf	0.0	1517	23.0	1.0	1540.0	html version of FL COVID Rep 07-01-2020	0.0	2020-07-01	19.0	0.0	2
